snapshot_id,date,timestamp,sku_id,expected_stock,cv_count,count_confidence
CV00012928,2024-08-15,2024-08-15 23:30:00,10100,115,116,0.878
CV00012929,2024-08-16,2024-08-16 23:30:00,10100,93,93,0.925
CV00012930,2024-08-17,2024-08-17 23:30:00,10100,84,83,0.918
CV00012931,2024-08-18,2024-08-18 23:30:00,10100,55,55,0.96
CV00012932,2024-08-19,2024-08-19 23:30:00,10100,117,117,0.961
CV00012933,2024-08-20,2024-08-20 23:30:00,10100,108,109,0.862
CV00012934,2024-08-21,2024-08-21 23:30:00,10100,99,99,0.986
CV00012935,2024-08-22,2024-08-22 23:30:00,10100,81,80,0.899
CV00012936,2024-08-23,2024-08-23 23:30:00,10100,138,139,0.721
CV00012937,2024-08-24,2024-08-24 23:30:00,10100,118,117,0.883
CV00012938,2024-08-25,2024-08-25 23:30:00,10100,108,107,0.948
CV00012939,2024-08-26,2024-08-26 23:30:00,10100,101,102,0.976
CV00012940,2024-08-27,2024-08-27 23:30:00,10100,93,93,0.921
CV00012941,2024-08-28,2024-08-28 23:30:00,10100,68,68,0.969
CV00012942,2024-08-29,2024-08-29 23:30:00,10100,136,136,0.916
CV00012943,2024-08-30,2024-08-30 23:30:00,10100,112,112,0.985
CV00012944,2024-08-31,2024-08-31 23:30:00,10100,97,97,0.942
CV00012945,2024-09-01,2024-09-01 23:30:00,10100,80,76,0.824
CV00012946,2024-09-02,2024-09-02 23:30:00,10100,70,71,0.872
CV00012947,2024-09-03,2024-09-03 23:30:00,10100,55,56,0.968
CV00012948,2024-09-04,2024-09-04 23:30:00,10100,142,142,0.933
CV00012949,2024-09-05,2024-09-05 23:30:00,10100,142,142,0.879
CV00012950,2024-09-06,2024-09-06 23:30:00,10100,115,114,0.898
CV00012951,2024-09-07,2024-09-07 23:30:00,10100,101,101,0.947
CV00012952,2024-09-08,2024-09-08 23:30:00,10100,95,94,0.951
CV00012953,2024-09-09,2024-09-09 23:30:00,10100,89,89,0.874
CV00012954,2024-09-10,2024-09-10 23:30:00,10100,73,72,0.97
CV00012955,2024-09-11,2024-09-11 23:30:00,10100,57,58,0.888
CV00012956,2024-09-12,2024-09-12 23:30:00,10100,139,140,0.922
CV00012957,2024-09-13,2024-09-13 23:30:00,10100,121,121,0.93
CV00012958,2024-09-14,2024-09-14 23:30:00,10100,114,114,0.938
CV00012959,2024-09-15,2024-09-15 23:30:00,10100,108,108,0.959
CV00012960,2024-09-16,2024-09-16 23:30:00,10100,84,84,0.892
CV00012961,2024-09-17,2024-09-17 23:30:00,10100,77,77,0.877
CV00012962,2024-09-18,2024-09-18 23:30:00,10100,69,69,0.908
CV00012963,2024-09-19,2024-09-19 23:30:00,10100,142,142,0.896
CV00012964,2024-09-20,2024-09-20 23:30:00,10100,113,114,0.975
CV00012965,2024-09-21,2024-09-21 23:30:00,10100,92,92,0.916
CV00012966,2024-09-22,2024-09-22 23:30:00,10100,78,77,0.927
CV00012967,2024-09-23,2024-09-23 23:30:00,10100,69,70,0.905
CV00012968,2024-09-24,2024-09-24 23:30:00,10100,56,55,0.933
CV00012969,2024-09-25,2024-09-25 23:30:00,10100,142,143,0.871
CV00012970,2024-09-26,2024-09-26 23:30:00,10100,122,122,0.973
CV00012971,2024-09-27,2024-09-27 23:30:00,10100,92,92,0.918
CV00012972,2024-09-28,2024-09-28 23:30:00,10100,78,78,0.877
CV00012973,2024-09-29,2024-09-29 23:30:00,10100,67,67,0.885
CV00012974,2024-09-30,2024-09-30 23:30:00,10100,62,62,0.945
CV00012975,2024-10-01,2024-10-01 23:30:00,10100,142,141,0.98
CV00012976,2024-10-02,2024-10-02 23:30:00,10100,135,136,0.87
CV00012977,2024-10-03,2024-10-03 23:30:00,10100,127,127,0.934
CV00012978,2024-10-04,2024-10-04 23:30:00,10100,114,114,0.937
CV00012979,2024-10-05,2024-10-05 23:30:00,10100,93,94,0.953
CV00012980,2024-10-06,2024-10-06 23:30:00,10100,83,83,0.919
CV00012981,2024-10-07,2024-10-07 23:30:00,10100,69,69,0.953
CV00012982,2024-10-08,2024-10-08 23:30:00,10100,60,61,0.929
CV00012983,2024-10-09,2024-10-09 23:30:00,10100,117,117,0.925
CV00012984,2024-10-10,2024-10-10 23:30:00,10100,95,95,0.96
CV00012985,2024-10-11,2024-10-11 23:30:00,10100,53,54,0.978
CV00012986,2024-10-12,2024-10-12 23:30:00,10100,133,134,0.916
CV00012987,2024-10-13,2024-10-13 23:30:00,10100,120,121,0.961
CV00012988,2024-10-14,2024-10-14 23:30:00,10100,111,110,0.905
CV00012989,2024-10-15,2024-10-15 23:30:00,10100,107,107,0.942
CV00012990,2024-10-16,2024-10-16 23:30:00,10100,100,100,0.862
CV00012991,2024-10-17,2024-10-17 23:30:00,10100,87,88,0.868
CV00012992,2024-10-18,2024-10-18 23:30:00,10100,74,73,0.897
CV00012993,2024-10-19,2024-10-19 23:30:00,10100,64,63,0.901
CV00012994,2024-10-20,2024-10-20 23:30:00,10100,56,57,0.897
CV00012995,2024-10-21,2024-10-21 23:30:00,10100,140,141,0.987
CV00012996,2024-10-22,2024-10-22 23:30:00,10100,130,129,0.866
CV00012997,2024-10-23,2024-10-23 23:30:00,10100,116,117,0.871
CV00012998,2024-10-24,2024-10-24 23:30:00,10100,101,101,0.986
CV00012999,2024-10-25,2024-10-25 23:30:00,10100,85,85,0.917
CV00013000,2024-10-26,2024-10-26 23:30:00,10100,70,70,0.969
CV00013001,2024-10-27,2024-10-27 23:30:00,10100,61,61,0.978
CV00013002,2024-10-28,2024-10-28 23:30:00,10100,141,142,0.897
CV00013003,2024-10-29,2024-10-29 23:30:00,10100,137,138,0.908
CV00013004,2024-10-30,2024-10-30 23:30:00,10100,121,120,0.911
CV00013005,2024-10-31,2024-10-31 23:30:00,10100,110,110,0.964
CV00013006,2024-11-01,2024-11-01 23:30:00,10100,90,89,0.909
CV00013007,2024-11-02,2024-11-02 23:30:00,10100,83,83,0.931
CV00013008,2024-11-03,2024-11-03 23:30:00,10100,71,70,0.984
CV00013009,2024-11-04,2024-11-04 23:30:00,10100,63,63,0.975
CV00013010,2024-11-05,2024-11-05 23:30:00,10100,134,135,0.865
CV00013011,2024-11-06,2024-11-06 23:30:00,10100,121,120,0.762
CV00013012,2024-11-07,2024-11-07 23:30:00,10100,121,120,0.866
CV00013013,2024-11-08,2024-11-08 23:30:00,10100,121,119,0.859
CV00013014,2024-11-09,2024-11-09 23:30:00,10100,121,120,0.886
CV00013015,2024-11-10,2024-11-10 23:30:00,10100,121,121,0.88
CV00013016,2024-11-11,2024-11-11 23:30:00,10100,121,122,0.957
CV00013017,2024-11-12,2024-11-12 23:30:00,10100,121,121,0.965
CV00013018,2024-11-13,2024-11-13 23:30:00,10100,121,121,0.93
CV00013019,2024-11-14,2024-11-14 23:30:00,10100,121,122,0.897
CV00013020,2024-11-15,2024-11-15 23:30:00,10100,121,121,0.913
CV00013021,2024-11-16,2024-11-16 23:30:00,10100,121,121,0.905
CV00013022,2024-11-17,2024-11-17 23:30:00,10100,121,121,0.951
CV00013023,2024-11-18,2024-11-18 23:30:00,10100,121,122,0.888
CV00013024,2024-11-19,2024-11-19 23:30:00,10100,121,121,0.961
CV00013025,2024-11-20,2024-11-20 23:30:00,10100,121,121,0.887
CV00013026,2024-11-21,2024-11-21 23:30:00,10100,121,121,0.976
CV00013027,2024-11-22,2024-11-22 23:30:00,10100,121,121,0.979
CV00013028,2024-11-23,2024-11-23 23:30:00,10100,121,121,0.897
CV00013029,2024-11-24,2024-11-24 23:30:00,10100,121,120,0.711
CV00013030,2024-11-25,2024-11-25 23:30:00,10100,121,121,0.899
CV00013031,2024-11-26,2024-11-26 23:30:00,10100,121,120,0.863
CV00013032,2024-11-27,2024-11-27 23:30:00,10100,121,121,0.886
CV00013033,2024-11-28,2024-11-28 23:30:00,10100,121,120,0.886
CV00013034,2024-11-29,2024-11-29 23:30:00,10100,121,122,0.965
CV00013035,2024-11-30,2024-11-30 23:30:00,10100,121,122,0.869
CV00013036,2024-12-01,2024-12-01 23:30:00,10100,121,120,0.932
CV00013037,2024-12-02,2024-12-02 23:30:00,10100,121,121,0.95
CV00013038,2024-12-03,2024-12-03 23:30:00,10100,121,121,0.88
CV00013039,2024-12-04,2024-12-04 23:30:00,10100,121,121,0.867
CV00013040,2024-12-05,2024-12-05 23:30:00,10100,121,118,0.869
CV00013041,2024-12-06,2024-12-06 23:30:00,10100,121,121,0.957
CV00013042,2024-12-07,2024-12-07 23:30:00,10100,121,121,0.904
CV00013043,2024-12-08,2024-12-08 23:30:00,10100,121,120,0.93
CV00013044,2024-12-09,2024-12-09 23:30:00,10100,121,121,0.869
CV00013045,2024-12-10,2024-12-10 23:30:00,10100,121,121,0.883
CV00013046,2024-12-11,2024-12-11 23:30:00,10100,121,121,0.938
CV00013047,2024-12-12,2024-12-12 23:30:00,10100,121,120,0.864
CV00013048,2024-12-13,2024-12-13 23:30:00,10100,121,120,0.703
CV00013049,2024-12-14,2024-12-14 23:30:00,10100,121,121,0.972
CV00013050,2024-12-15,2024-12-15 23:30:00,10100,121,121,0.9
CV00013051,2024-12-16,2024-12-16 23:30:00,10100,121,120,0.89
CV00013052,2024-12-17,2024-12-17 23:30:00,10100,121,121,0.934
CV00013053,2024-12-18,2024-12-18 23:30:00,10100,121,121,0.943
CV00013054,2024-12-19,2024-12-19 23:30:00,10100,121,122,0.944
CV00013055,2024-12-20,2024-12-20 23:30:00,10100,121,121,0.937
CV00013056,2024-12-21,2024-12-21 23:30:00,10100,121,121,0.929
CV00013057,2024-12-22,2024-12-22 23:30:00,10100,121,120,0.655
CV00013058,2024-12-23,2024-12-23 23:30:00,10100,121,121,0.944
CV00013059,2024-12-24,2024-12-24 23:30:00,10100,121,120,0.901
CV00013060,2024-12-25,2024-12-25 23:30:00,10100,121,121,0.923
CV00013061,2024-12-26,2024-12-26 23:30:00,10100,121,122,0.895
CV00013062,2024-12-27,2024-12-27 23:30:00,10100,121,121,0.87
CV00013063,2024-12-28,2024-12-28 23:30:00,10100,121,122,0.983
CV00013064,2024-12-29,2024-12-29 23:30:00,10100,121,122,0.561
CV00013065,2024-12-30,2024-12-30 23:30:00,10100,121,120,0.956
CV00013066,2024-12-31,2024-12-31 23:30:00,10100,121,120,0.728
CV00013067,2025-01-01,2025-01-01 23:30:00,10100,121,121,0.894
CV00013068,2025-01-02,2025-01-02 23:30:00,10100,121,121,0.944
CV00013069,2025-01-03,2025-01-03 23:30:00,10100,121,121,0.974
CV00013070,2025-01-04,2025-01-04 23:30:00,10100,66,66,0.941
CV00013071,2025-01-05,2025-01-05 23:30:00,10100,65,65,0.875
CV00013072,2025-01-06,2025-01-06 23:30:00,10100,65,65,0.874
CV00013073,2025-01-07,2025-01-07 23:30:00,10100,65,65,0.907
CV00013074,2025-01-08,2025-01-08 23:30:00,10100,65,65,0.959
CV00013075,2025-01-09,2025-01-09 23:30:00,10100,65,65,0.897
CV00013076,2025-01-10,2025-01-10 23:30:00,10100,65,65,0.912
CV00013077,2025-01-11,2025-01-11 23:30:00,10100,90,90,0.961
CV00013078,2025-01-12,2025-01-12 23:30:00,10100,127,128,0.986
CV00013079,2025-01-13,2025-01-13 23:30:00,10100,72,71,0.933
CV00013080,2025-01-14,2025-01-14 23:30:00,10100,136,137,0.935
CV00013081,2025-01-15,2025-01-15 23:30:00,10100,117,118,0.921
CV00013082,2025-01-16,2025-01-16 23:30:00,10100,99,99,0.975
CV00013083,2025-01-17,2025-01-17 23:30:00,10100,88,88,0.967
CV00013084,2025-01-18,2025-01-18 23:30:00,10100,76,76,0.923
CV00013085,2025-01-19,2025-01-19 23:30:00,10100,142,142,0.99
CV00013086,2025-01-20,2025-01-20 23:30:00,10100,132,131,0.99
CV00013087,2025-01-21,2025-01-21 23:30:00,10100,124,120,0.861
CV00013088,2025-01-22,2025-01-22 23:30:00,10100,112,112,0.882
CV00013089,2025-01-23,2025-01-23 23:30:00,10100,88,86,0.764
CV00013090,2025-01-24,2025-01-24 23:30:00,10100,68,64,0.772
CV00013091,2025-01-25,2025-01-25 23:30:00,10100,142,142,0.981
CV00013092,2025-01-26,2025-01-26 23:30:00,10100,137,137,0.964
CV00013093,2025-01-27,2025-01-27 23:30:00,10100,125,124,0.565
CV00013094,2025-01-28,2025-01-28 23:30:00,10100,116,116,0.863
CV00013095,2025-01-29,2025-01-29 23:30:00,10100,110,110,0.888
CV00013096,2025-01-30,2025-01-30 23:30:00,10100,95,94,0.963
CV00013097,2025-01-31,2025-01-31 23:30:00,10100,77,77,0.955
CV00013098,2025-02-01,2025-02-01 23:30:00,10100,60,60,0.897
CV00013099,2025-02-02,2025-02-02 23:30:00,10100,60,61,0.92
CV00013100,2025-02-03,2025-02-03 23:30:00,10100,138,139,0.932
CV00013101,2025-02-04,2025-02-04 23:30:00,10100,129,129,0.925
CV00013102,2025-02-05,2025-02-05 23:30:00,10100,118,118,0.868
CV00013103,2025-02-06,2025-02-06 23:30:00,10100,102,103,0.965
CV00013104,2025-02-07,2025-02-07 23:30:00,10100,91,91,0.868
CV00013105,2025-02-08,2025-02-08 23:30:00,10100,73,71,0.894
CV00013106,2025-02-09,2025-02-09 23:30:00,10100,63,63,0.961
CV00013107,2025-02-10,2025-02-10 23:30:00,10100,136,135,0.872
CV00013108,2025-02-11,2025-02-11 23:30:00,10100,128,128,0.965
CV00013109,2025-02-12,2025-02-12 23:30:00,10100,116,116,0.891
CV00013110,2025-02-13,2025-02-13 23:30:00,10100,101,101,0.903
CV00013111,2025-02-14,2025-02-14 23:30:00,10100,90,90,0.912
CV00013112,2025-02-15,2025-02-15 23:30:00,10100,81,81,0.884
CV00013113,2025-02-16,2025-02-16 23:30:00,10100,73,73,0.881
CV00013114,2025-02-17,2025-02-17 23:30:00,10100,65,66,0.873
CV00013115,2025-02-18,2025-02-18 23:30:00,10100,59,59,0.93
CV00013116,2025-02-19,2025-02-19 23:30:00,10100,55,56,0.867
CV00013117,2025-02-20,2025-02-20 23:30:00,10100,139,138,0.953
CV00013118,2025-02-21,2025-02-21 23:30:00,10100,131,131,0.966
CV00013119,2025-02-22,2025-02-22 23:30:00,10100,124,124,0.893
CV00013120,2025-02-23,2025-02-23 23:30:00,10100,120,120,0.909
CV00013121,2025-02-24,2025-02-24 23:30:00,10100,115,115,0.941
CV00013122,2025-02-25,2025-02-25 23:30:00,10100,111,109,0.735
CV00013123,2025-02-26,2025-02-26 23:30:00,10100,91,91,0.884
CV00013124,2025-02-27,2025-02-27 23:30:00,10100,84,85,0.877
CV00013125,2025-02-28,2025-02-28 23:30:00,10100,71,71,0.965
CV00013126,2025-03-01,2025-03-01 23:30:00,10100,62,63,0.917
CV00013127,2025-03-02,2025-03-02 23:30:00,10100,53,53,0.979
CV00013128,2025-03-03,2025-03-03 23:30:00,10100,138,138,0.896
CV00013129,2025-03-04,2025-03-04 23:30:00,10100,127,127,0.892
CV00013130,2025-03-05,2025-03-05 23:30:00,10100,118,118,0.96
CV00013131,2025-03-06,2025-03-06 23:30:00,10100,107,107,0.931
CV00013132,2025-03-07,2025-03-07 23:30:00,10100,85,85,0.964
CV00013133,2025-03-08,2025-03-08 23:30:00,10100,77,77,0.917
CV00013134,2025-03-09,2025-03-09 23:30:00,10100,77,77,0.954
CV00013135,2025-03-10,2025-03-10 23:30:00,10100,77,77,0.914
CV00013136,2025-03-11,2025-03-11 23:30:00,10100,77,77,0.878
CV00013137,2025-03-12,2025-03-12 23:30:00,10100,77,76,0.761
CV00013138,2025-03-13,2025-03-13 23:30:00,10100,77,77,0.969
CV00013139,2025-03-14,2025-03-14 23:30:00,10100,77,77,0.949
CV00013140,2025-03-15,2025-03-15 23:30:00,10100,77,76,0.874
CV00013141,2025-03-16,2025-03-16 23:30:00,10100,77,77,0.871
CV00013142,2025-03-17,2025-03-17 23:30:00,10100,77,77,0.928
CV00013143,2025-03-18,2025-03-18 23:30:00,10100,77,77,0.947
CV00013144,2025-03-19,2025-03-19 23:30:00,10100,77,76,0.926
CV00013145,2025-03-20,2025-03-20 23:30:00,10100,77,77,0.944
CV00013146,2025-03-21,2025-03-21 23:30:00,10100,77,76,0.931
CV00013147,2025-03-22,2025-03-22 23:30:00,10100,77,78,0.776
CV00013148,2025-03-23,2025-03-23 23:30:00,10100,77,78,0.932
CV00013149,2025-03-24,2025-03-24 23:30:00,10100,77,77,0.89
CV00013150,2025-03-25,2025-03-25 23:30:00,10100,77,76,0.972
CV00013151,2025-03-26,2025-03-26 23:30:00,10100,77,76,0.771
CV00013152,2025-03-27,2025-03-27 23:30:00,10100,77,78,0.906
CV00013153,2025-03-28,2025-03-28 23:30:00,10100,77,77,0.927
CV00013154,2025-03-29,2025-03-29 23:30:00,10100,77,78,0.979
CV00013155,2025-03-30,2025-03-30 23:30:00,10100,77,77,0.93
CV00013156,2025-03-31,2025-03-31 23:30:00,10100,77,77,0.975
CV00013157,2025-04-01,2025-04-01 23:30:00,10100,77,78,0.889
CV00013158,2025-04-02,2025-04-02 23:30:00,10100,77,77,0.886
CV00013159,2025-04-03,2025-04-03 23:30:00,10100,77,77,0.877
CV00013160,2025-04-04,2025-04-04 23:30:00,10100,77,78,0.93
CV00013161,2025-04-05,2025-04-05 23:30:00,10100,77,77,0.941
CV00013162,2025-04-06,2025-04-06 23:30:00,10100,77,76,0.976
CV00013163,2025-04-07,2025-04-07 23:30:00,10100,77,76,0.962
CV00013164,2025-04-08,2025-04-08 23:30:00,10100,77,77,0.968
CV00013165,2025-04-09,2025-04-09 23:30:00,10100,77,77,0.941
CV00013166,2025-04-10,2025-04-10 23:30:00,10100,77,74,0.807
CV00013167,2025-04-11,2025-04-11 23:30:00,10100,77,76,0.865
CV00013168,2025-04-12,2025-04-12 23:30:00,10100,77,78,0.947
CV00013169,2025-04-13,2025-04-13 23:30:00,10100,77,76,0.936
CV00013170,2025-04-14,2025-04-14 23:30:00,10100,77,77,0.976
CV00013171,2025-04-15,2025-04-15 23:30:00,10100,77,77,0.983
CV00013172,2025-04-16,2025-04-16 23:30:00,10100,77,77,0.933
CV00013173,2025-04-17,2025-04-17 23:30:00,10100,77,78,0.882
CV00013174,2025-04-18,2025-04-18 23:30:00,10100,77,78,0.928
CV00013175,2025-04-19,2025-04-19 23:30:00,10100,142,142,0.925
CV00013176,2025-04-20,2025-04-20 23:30:00,10100,127,127,0.964
CV00013177,2025-04-21,2025-04-21 23:30:00,10100,112,112,0.898
CV00013178,2025-04-22,2025-04-22 23:30:00,10100,103,104,0.771
CV00013179,2025-04-23,2025-04-23 23:30:00,10100,91,91,0.985
CV00013180,2025-04-24,2025-04-24 23:30:00,10100,77,77,0.862
CV00013181,2025-04-25,2025-04-25 23:30:00,10100,66,66,0.871
CV00013182,2025-04-26,2025-04-26 23:30:00,10100,54,53,0.957
CV00013183,2025-04-27,2025-04-27 23:30:00,10100,132,132,0.873
CV00013184,2025-04-28,2025-04-28 23:30:00,10100,123,123,0.922
CV00013185,2025-04-29,2025-04-29 23:30:00,10100,118,118,0.972
CV00013186,2025-04-30,2025-04-30 23:30:00,10100,107,107,0.887
CV00013187,2025-05-01,2025-05-01 23:30:00,10100,89,89,0.923
CV00013188,2025-05-02,2025-05-02 23:30:00,10100,65,64,0.736
CV00013189,2025-05-03,2025-05-03 23:30:00,10100,134,134,0.955
CV00013190,2025-05-04,2025-05-04 23:30:00,10100,127,127,0.912
CV00013191,2025-05-05,2025-05-05 23:30:00,10100,119,118,0.897
CV00013192,2025-05-06,2025-05-06 23:30:00,10100,102,103,0.91
CV00013193,2025-05-07,2025-05-07 23:30:00,10100,95,94,0.555
CV00013194,2025-05-08,2025-05-08 23:30:00,10100,84,85,0.954
CV00013195,2025-05-09,2025-05-09 23:30:00,10100,57,58,0.979
CV00013196,2025-05-10,2025-05-10 23:30:00,10100,140,140,0.951
CV00013197,2025-05-11,2025-05-11 23:30:00,10100,128,129,0.874
CV00013198,2025-05-12,2025-05-12 23:30:00,10100,123,123,0.977
CV00013199,2025-05-13,2025-05-13 23:30:00,10100,114,114,0.974
CV00013200,2025-05-14,2025-05-14 23:30:00,10100,108,108,0.973
CV00013201,2025-05-15,2025-05-15 23:30:00,10100,99,98,0.869
CV00013202,2025-05-16,2025-05-16 23:30:00,10100,91,92,0.914
CV00013203,2025-05-17,2025-05-17 23:30:00,10100,78,78,0.97
CV00013204,2025-05-18,2025-05-18 23:30:00,10100,69,68,0.919
CV00013205,2025-05-19,2025-05-19 23:30:00,10100,54,54,0.908
CV00013206,2025-05-20,2025-05-20 23:30:00,10100,140,139,0.953
CV00013207,2025-05-21,2025-05-21 23:30:00,10100,135,135,0.893
CV00013208,2025-05-22,2025-05-22 23:30:00,10100,125,125,0.868
CV00013209,2025-05-23,2025-05-23 23:30:00,10100,118,118,0.912
CV00013210,2025-05-24,2025-05-24 23:30:00,10100,107,107,0.915
CV00013211,2025-05-25,2025-05-25 23:30:00,10100,90,87,0.756
CV00013212,2025-05-26,2025-05-26 23:30:00,10100,76,75,0.598
CV00013213,2025-05-27,2025-05-27 23:30:00,10100,65,64,0.867
CV00013214,2025-05-28,2025-05-28 23:30:00,10100,60,61,0.908
CV00013215,2025-05-29,2025-05-29 23:30:00,10100,138,139,0.606
CV00013216,2025-05-30,2025-05-30 23:30:00,10100,124,124,0.983
CV00013217,2025-05-31,2025-05-31 23:30:00,10100,119,119,0.931
CV00013218,2025-06-01,2025-06-01 23:30:00,10100,116,116,0.942
CV00013219,2025-06-02,2025-06-02 23:30:00,10100,106,107,0.936
CV00013220,2025-06-03,2025-06-03 23:30:00,10100,97,97,0.88
CV00013221,2025-06-04,2025-06-04 23:30:00,10100,85,85,0.957
CV00013222,2025-06-05,2025-06-05 23:30:00,10100,70,69,0.871
CV00013223,2025-06-06,2025-06-06 23:30:00,10100,55,55,0.864
CV00013224,2025-06-07,2025-06-07 23:30:00,10100,133,133,0.96
CV00013225,2025-06-08,2025-06-08 23:30:00,10100,126,126,0.975
CV00013226,2025-06-09,2025-06-09 23:30:00,10100,113,113,0.989
CV00013227,2025-06-10,2025-06-10 23:30:00,10100,109,108,0.915
CV00013228,2025-06-11,2025-06-11 23:30:00,10100,97,98,0.927
CV00013229,2025-06-12,2025-06-12 23:30:00,10100,87,88,0.98
CV00013230,2025-06-13,2025-06-13 23:30:00,10100,64,61,0.821
CV00013231,2025-06-14,2025-06-14 23:30:00,10100,140,139,0.873
CV00013232,2025-06-15,2025-06-15 23:30:00,10100,132,133,0.945
CV00013233,2025-06-16,2025-06-16 23:30:00,10100,123,124,0.953
CV00013234,2025-06-17,2025-06-17 23:30:00,10100,118,119,0.965
CV00013235,2025-06-18,2025-06-18 23:30:00,10100,103,103,0.953
CV00013236,2025-06-19,2025-06-19 23:30:00,10100,89,89,0.867
CV00013237,2025-06-20,2025-06-20 23:30:00,10100,68,67,0.901
CV00013238,2025-06-21,2025-06-21 23:30:00,10100,60,61,0.932
CV00013239,2025-06-22,2025-06-22 23:30:00,10100,54,54,0.968
CV00013240,2025-06-23,2025-06-23 23:30:00,10100,127,128,0.954
CV00013241,2025-06-24,2025-06-24 23:30:00,10100,116,116,0.911
CV00013242,2025-06-25,2025-06-25 23:30:00,10100,107,107,0.892
CV00013243,2025-06-26,2025-06-26 23:30:00,10100,99,100,0.988
CV00013244,2025-06-27,2025-06-27 23:30:00,10100,78,77,0.948
CV00013245,2025-06-28,2025-06-28 23:30:00,10100,67,67,0.927
CV00013246,2025-06-29,2025-06-29 23:30:00,10100,61,60,0.886
CV00013247,2025-06-30,2025-06-30 23:30:00,10100,54,55,0.986
CV00013248,2025-07-01,2025-07-01 23:30:00,10100,133,134,0.969
CV00013249,2025-07-02,2025-07-02 23:30:00,10100,123,123,0.902
CV00013250,2025-07-03,2025-07-03 23:30:00,10100,110,110,0.939
CV00013251,2025-07-04,2025-07-04 23:30:00,10100,81,81,0.892
CV00013252,2025-07-05,2025-07-05 23:30:00,10100,68,69,0.86
CV00013253,2025-07-06,2025-07-06 23:30:00,10100,62,63,0.93
CV00013254,2025-07-07,2025-07-07 23:30:00,10100,140,140,0.915
CV00013255,2025-07-08,2025-07-08 23:30:00,10100,137,138,0.932
CV00013256,2025-07-09,2025-07-09 23:30:00,10100,124,125,0.878
CV00013257,2025-07-10,2025-07-10 23:30:00,10100,111,108,0.827
CV00013258,2025-07-11,2025-07-11 23:30:00,10100,102,102,0.972
CV00013259,2025-07-12,2025-07-12 23:30:00,10100,87,86,0.971
CV00013260,2025-07-13,2025-07-13 23:30:00,10100,83,83,0.909
CV00013261,2025-07-14,2025-07-14 23:30:00,10100,74,74,0.979
CV00013262,2025-07-15,2025-07-15 23:30:00,10100,67,66,0.932
CV00013263,2025-07-16,2025-07-16 23:30:00,10100,53,53,0.872
CV00013264,2025-07-17,2025-07-17 23:30:00,10100,126,126,0.969
CV00013265,2025-07-18,2025-07-18 23:30:00,10100,112,112,0.988
CV00013266,2025-07-19,2025-07-19 23:30:00,10100,95,96,0.889
CV00013267,2025-07-20,2025-07-20 23:30:00,10100,83,83,0.957
CV00013268,2025-07-21,2025-07-21 23:30:00,10100,77,77,0.929
CV00013269,2025-07-22,2025-07-22 23:30:00,10100,61,61,0.942
CV00013270,2025-07-23,2025-07-23 23:30:00,10100,61,61,0.937
CV00013271,2025-07-24,2025-07-24 23:30:00,10100,61,61,0.871
CV00013272,2025-07-25,2025-07-25 23:30:00,10100,61,61,0.957
CV00013273,2025-07-26,2025-07-26 23:30:00,10100,61,61,0.863
CV00013274,2025-07-27,2025-07-27 23:30:00,10100,61,61,0.965
CV00013275,2025-07-28,2025-07-28 23:30:00,10100,61,61,0.964
CV00013276,2025-07-29,2025-07-29 23:30:00,10100,61,60,0.919
CV00013277,2025-07-30,2025-07-30 23:30:00,10100,61,61,0.942
CV00013278,2025-07-31,2025-07-31 23:30:00,10100,61,60,0.95
CV00013279,2025-08-01,2025-08-01 23:30:00,10100,61,61,0.953
CV00013280,2025-08-02,2025-08-02 23:30:00,10100,61,61,0.976
CV00013281,2025-08-03,2025-08-03 23:30:00,10100,61,61,0.888
CV00013282,2025-08-04,2025-08-04 23:30:00,10100,61,61,0.886
CV00013283,2025-08-05,2025-08-05 23:30:00,10100,61,61,0.914
CV00013284,2025-08-06,2025-08-06 23:30:00,10100,61,60,0.726
CV00013285,2025-08-07,2025-08-07 23:30:00,10100,61,61,0.989
CV00013286,2025-08-08,2025-08-08 23:30:00,10100,61,60,0.963
CV00013287,2025-08-09,2025-08-09 23:30:00,10100,61,62,0.961
CV00013288,2025-08-10,2025-08-10 23:30:00,10100,61,62,0.975
CV00013289,2025-08-11,2025-08-11 23:30:00,10100,61,61,0.985
CV00013290,2025-08-12,2025-08-12 23:30:00,10100,61,60,0.936
