date,sku_id,opening_stock,units_sold,restock_qty,closing_stock,expected_stock
2026-02-08,10091,125,19,0,106,106
2026-02-09,10091,106,16,0,90,90
2026-02-10,10091,90,14,0,76,76
2026-02-11,10091,76,10,0,66,66
2026-02-12,10091,66,16,110,160,50
2026-02-13,10091,160,13,0,147,147
2026-02-14,10091,147,10,0,137,137
2026-02-15,10091,137,24,0,113,113
2026-02-16,10091,113,12,0,101,101
2026-02-17,10091,101,20,0,81,81
2026-02-18,10091,81,16,0,65,65
2026-02-19,10091,65,10,110,165,55
2026-02-20,10091,165,13,0,152,152
2026-02-21,10091,152,28,0,124,124
2026-02-22,10091,124,25,0,99,99
2026-02-23,10091,99,17,0,82,82
2026-02-24,10091,82,6,0,76,76
2026-02-25,10091,76,10,0,66,66
2026-02-26,10091,66,12,110,164,54
2026-02-27,10091,164,21,0,143,143
2026-02-28,10091,143,41,0,102,102
2026-03-01,10091,102,14,0,88,88
2026-03-02,10091,88,22,0,66,66
2026-03-03,10091,66,10,110,166,56
2026-03-04,10091,166,23,0,143,143
2026-03-05,10091,143,28,0,115,115
2026-03-06,10091,115,26,0,89,89
2026-03-07,10091,89,21,0,68,68
2026-03-08,10091,68,14,110,164,54
2026-03-09,10091,164,20,0,144,144
2026-03-10,10091,144,13,0,131,131
2026-03-11,10091,131,11,0,120,120
2026-03-12,10091,120,13,0,107,107
2026-03-13,10091,107,19,0,88,88
2026-03-14,10091,88,20,0,68,68
2026-03-15,10091,68,10,110,168,58
2026-03-16,10091,168,11,0,157,157
2026-03-17,10091,157,11,0,146,146
2026-03-18,10091,146,14,0,132,132
2026-03-19,10091,132,16,0,116,116
2026-03-20,10091,116,24,0,92,92
2026-03-21,10091,92,19,0,73,73
2026-03-22,10091,73,9,110,174,64
2026-03-23,10091,174,4,0,170,170
2026-03-24,10091,170,9,0,161,161
2026-03-25,10091,161,16,0,145,145
2026-03-26,10091,145,11,0,134,134
2026-03-27,10091,134,12,0,122,122
2026-03-28,10091,122,26,0,96,96
2026-03-29,10091,96,12,0,84,84
2026-03-30,10091,84,12,0,72,72
2026-03-31,10091,72,9,110,173,63
2026-04-01,10091,173,9,0,164,164
2026-04-02,10091,164,23,0,141,141
2026-04-03,10091,141,25,0,116,116
2026-04-04,10091,116,28,0,88,88
2026-04-05,10091,88,12,0,76,76
2026-04-06,10091,76,23,110,163,53
2026-04-07,10091,163,12,0,151,151
2026-04-08,10091,151,35,0,116,116
2026-04-09,10091,116,37,0,79,79
2026-04-10,10091,79,23,110,166,56
2026-04-11,10091,166,20,0,146,146
2026-04-12,10091,146,40,0,106,106
2026-04-13,10091,106,7,0,99,99
2026-04-14,10091,99,9,0,90,90
2026-04-15,10091,90,9,0,81,81
2026-04-16,10091,81,22,110,169,59
2026-04-17,10091,169,24,0,145,145
2026-04-18,10091,145,21,0,124,124
2026-04-19,10091,124,22,0,102,102
2026-04-20,10091,102,25,0,77,77
2026-04-21,10091,77,11,0,66,66
2026-04-22,10091,66,11,110,165,55
2026-04-23,10091,165,19,0,146,146
2026-04-24,10091,146,33,0,113,113
2026-04-25,10091,113,17,0,96,96
2026-04-26,10091,96,24,0,72,72
2026-04-27,10091,72,18,110,164,54
2026-04-28,10091,164,7,0,157,157
2026-04-29,10091,157,21,0,136,136
2026-04-30,10091,136,19,0,117,117
2026-05-01,10091,117,48,0,69,69
2026-05-02,10091,69,36,110,143,33
2026-05-03,10091,143,21,0,122,122
2026-05-04,10091,122,18,0,104,104
2026-05-05,10091,104,13,0,91,91
2026-05-06,10091,91,20,0,71,71
2026-05-07,10091,71,33,110,148,38
2026-05-08,10091,148,10,0,138,138
2026-05-09,10091,138,25,0,113,113
2026-05-10,10091,113,31,0,82,82
2026-05-11,10091,82,12,0,70,70
2026-05-12,10091,70,17,110,163,53
2026-05-13,10091,163,15,0,148,148
2026-05-14,10091,148,27,0,121,121
2026-05-15,10091,121,32,0,89,89
2026-05-16,10091,89,18,0,71,71
2026-05-17,10091,71,28,110,153,43
2026-05-18,10091,153,12,0,141,141
2026-05-19,10091,141,21,0,120,120
2026-05-20,10091,120,16,0,104,104
2026-05-21,10091,104,29,0,75,75
2026-05-22,10091,75,26,110,159,49
2021-01-29,10092,795,107,0,688,688
2021-01-30,10092,688,182,0,506,506
2021-01-31,10092,506,47,0,459,459
2021-02-01,10092,459,47,0,412,412
2021-02-02,10092,412,62,0,350,350
2021-02-03,10092,350,90,0,260,260
2021-02-04,10092,260,81,336,515,179
2021-02-05,10092,515,124,0,391,391
2021-02-06,10092,391,134,0,257,257
2021-02-07,10092,257,65,336,528,192
2021-02-08,10092,528,0,0,528,528
2021-02-09,10092,528,0,0,528,528
2021-02-10,10092,528,0,0,528,528
2021-02-11,10092,528,0,0,528,528
2021-02-12,10092,528,0,0,528,528
2021-02-13,10092,528,0,0,528,528
2021-02-14,10092,528,0,0,528,528
2021-02-15,10092,528,0,0,528,528
2021-02-16,10092,528,0,0,528,528
2021-02-17,10092,528,0,0,528,528
2021-02-18,10092,528,0,0,528,528
2021-02-19,10092,528,0,0,528,528
2021-02-20,10092,528,0,0,528,528
2021-02-21,10092,528,0,0,528,528
2021-02-22,10092,528,0,0,528,528
2021-02-23,10092,528,0,0,528,528
2021-02-24,10092,528,0,0,528,528
2021-02-25,10092,528,0,0,528,528
2021-02-26,10092,528,0,0,528,528
2021-02-27,10092,528,0,0,528,528
2021-02-28,10092,528,0,0,528,528
2021-03-01,10092,528,0,0,528,528
2021-03-02,10092,528,0,0,528,528
2021-03-03,10092,528,0,0,528,528
2021-03-04,10092,528,0,0,528,528
2021-03-05,10092,528,0,0,528,528
2021-03-06,10092,528,0,0,528,528
2021-03-07,10092,528,0,0,528,528
2021-03-08,10092,528,0,0,528,528
2021-03-09,10092,528,0,0,528,528
2021-03-10,10092,528,0,0,528,528
2021-03-11,10092,528,0,0,528,528
2021-03-12,10092,528,0,0,528,528
2021-03-13,10092,528,0,0,528,528
2021-03-14,10092,528,0,0,528,528
2021-03-15,10092,528,0,0,528,528
2021-03-16,10092,528,0,0,528,528
2021-03-17,10092,528,0,0,528,528
2021-03-18,10092,528,0,0,528,528
2021-03-19,10092,528,0,0,528,528
2021-03-20,10092,528,0,0,528,528
2021-03-21,10092,528,0,0,528,528
2021-03-22,10092,528,0,0,528,528
2021-03-23,10092,528,0,0,528,528
2021-03-24,10092,528,0,0,528,528
2021-03-25,10092,528,0,0,528,528
2021-03-26,10092,528,0,0,528,528
2021-03-27,10092,528,0,0,528,528
2021-03-28,10092,528,0,0,528,528
2021-03-29,10092,528,0,0,528,528
2021-03-30,10092,528,0,0,528,528
2021-03-31,10092,528,0,0,528,528
2021-04-01,10092,528,0,0,528,528
2021-04-02,10092,528,0,0,528,528
2021-04-03,10092,528,0,0,528,528
2021-04-04,10092,528,0,0,528,528
2021-04-05,10092,528,0,0,528,528
2021-04-06,10092,528,0,0,528,528
2021-04-07,10092,528,0,0,528,528
2021-04-08,10092,528,0,0,528,528
2021-04-09,10092,528,0,0,528,528
2021-04-10,10092,528,0,0,528,528
2021-04-11,10092,528,0,0,528,528
2021-04-12,10092,528,0,0,528,528
2021-04-13,10092,528,0,0,528,528
2021-04-14,10092,528,0,0,528,528
2021-04-15,10092,528,0,0,528,528
2021-04-16,10092,528,0,0,528,528
2021-04-17,10092,528,0,0,528,528
2021-04-18,10092,528,0,0,528,528
2021-04-19,10092,528,0,0,528,528
2021-04-20,10092,528,0,0,528,528
2021-04-21,10092,528,0,0,528,528
2021-04-22,10092,528,0,0,528,528
2021-04-23,10092,528,0,0,528,528
2021-04-24,10092,528,0,0,528,528
2021-04-25,10092,528,0,0,528,528
2021-04-26,10092,528,0,0,528,528
2021-04-27,10092,528,0,0,528,528
2021-04-28,10092,528,0,0,528,528
2021-04-29,10092,528,0,0,528,528
2021-04-30,10092,528,0,0,528,528
2021-05-01,10092,528,0,0,528,528
2021-05-02,10092,528,0,0,528,528
2021-05-03,10092,528,0,0,528,528
2021-05-04,10092,528,0,0,528,528
2021-05-05,10092,528,0,0,528,528
2021-05-06,10092,528,0,0,528,528
2021-05-07,10092,528,0,0,528,528
2021-05-08,10092,528,0,0,528,528
2021-05-09,10092,528,0,0,528,528
2021-05-10,10092,528,0,0,528,528
2021-05-11,10092,528,0,0,528,528
2021-05-12,10092,528,0,0,528,528
2021-05-13,10092,528,0,0,528,528
2021-05-14,10092,528,0,0,528,528
2021-05-15,10092,528,0,0,528,528
2021-05-16,10092,528,0,0,528,528
2021-05-17,10092,528,0,0,528,528
2021-05-18,10092,528,0,0,528,528
2021-05-19,10092,528,0,0,528,528
2021-05-20,10092,528,0,0,528,528
2021-05-21,10092,528,0,0,528,528
2021-05-22,10092,528,0,0,528,528
2021-05-23,10092,528,0,0,528,528
2021-05-24,10092,528,0,0,528,528
2021-05-25,10092,528,0,0,528,528
2021-05-26,10092,528,0,0,528,528
2021-05-27,10092,528,0,0,528,528
2021-05-28,10092,528,0,0,528,528
2021-05-29,10092,528,0,0,528,528
2021-05-30,10092,528,0,0,528,528
2021-05-31,10092,528,0,0,528,528
2021-06-01,10092,528,0,0,528,528
2021-06-02,10092,528,0,0,528,528
2021-06-03,10092,528,0,0,528,528
2021-06-04,10092,528,0,0,528,528
2021-06-05,10092,528,0,0,528,528
2021-06-06,10092,528,0,0,528,528
2021-06-07,10092,528,0,0,528,528
2021-06-08,10092,528,0,0,528,528
2021-06-09,10092,528,0,0,528,528
2021-06-10,10092,528,0,0,528,528
2021-06-11,10092,528,0,0,528,528
2021-06-12,10092,528,0,0,528,528
2021-06-13,10092,528,0,0,528,528
2021-06-14,10092,528,0,0,528,528
2021-06-15,10092,528,0,0,528,528
2021-06-16,10092,528,0,0,528,528
2021-06-17,10092,528,0,0,528,528
2021-06-18,10092,528,0,0,528,528
2021-06-19,10092,528,0,0,528,528
2021-06-20,10092,528,0,0,528,528
2021-06-21,10092,528,0,0,528,528
2021-06-22,10092,528,0,0,528,528
2021-06-23,10092,528,0,0,528,528
2021-06-24,10092,528,0,0,528,528
2021-06-25,10092,528,0,0,528,528
2021-06-26,10092,528,0,0,528,528
2021-06-27,10092,528,0,0,528,528
2021-06-28,10092,528,0,0,528,528
2021-06-29,10092,528,0,0,528,528
2021-06-30,10092,528,0,0,528,528
2021-07-01,10092,528,0,0,528,528
2021-07-02,10092,528,0,0,528,528
2021-07-03,10092,528,0,0,528,528
2021-07-04,10092,528,0,0,528,528
2021-07-05,10092,528,0,0,528,528
2021-07-06,10092,528,0,0,528,528
2021-07-07,10092,528,0,0,528,528
2021-07-08,10092,528,0,0,528,528
2021-07-09,10092,528,0,0,528,528
2021-07-10,10092,528,0,0,528,528
2021-07-11,10092,528,0,0,528,528
2021-07-12,10092,528,0,0,528,528
2021-07-13,10092,528,0,0,528,528
2021-07-14,10092,528,0,0,528,528
2021-07-15,10092,528,0,0,528,528
2021-07-16,10092,528,0,0,528,528
2021-07-17,10092,528,0,0,528,528
2021-07-18,10092,528,0,0,528,528
2021-07-19,10092,528,0,0,528,528
2021-07-20,10092,528,0,0,528,528
2021-07-21,10092,528,0,0,528,528
2021-07-22,10092,528,0,0,528,528
2021-07-23,10092,528,0,0,528,528
2021-07-24,10092,528,0,0,528,528
2021-07-25,10092,528,0,0,528,528
2021-07-26,10092,528,0,0,528,528
2021-07-27,10092,528,0,0,528,528
2021-07-28,10092,528,0,0,528,528
2021-07-29,10092,528,0,0,528,528
2021-07-30,10092,528,0,0,528,528
2021-07-31,10092,528,0,0,528,528
2021-08-01,10092,528,0,0,528,528
2021-08-02,10092,528,0,0,528,528
2021-08-03,10092,528,0,0,528,528
2021-08-04,10092,528,0,0,528,528
2021-08-05,10092,528,0,0,528,528
2021-08-06,10092,528,0,0,528,528
2021-08-07,10092,528,0,0,528,528
2021-08-08,10092,528,0,0,528,528
2021-08-09,10092,528,0,0,528,528
2021-08-10,10092,528,0,0,528,528
2021-08-11,10092,528,0,0,528,528
2021-08-12,10092,528,0,0,528,528
2021-08-13,10092,528,0,0,528,528
2021-08-14,10092,528,0,0,528,528
2021-08-15,10092,528,0,0,528,528
2021-08-16,10092,528,0,0,528,528
2021-08-17,10092,528,0,0,528,528
2021-08-18,10092,528,0,0,528,528
2021-08-19,10092,528,0,0,528,528
2021-08-20,10092,528,0,0,528,528
2021-08-21,10092,528,0,0,528,528
2021-08-22,10092,528,0,0,528,528
2021-08-23,10092,528,0,0,528,528
2021-08-24,10092,528,0,0,528,528
2021-08-25,10092,528,0,0,528,528
2021-08-26,10092,528,0,0,528,528
2021-08-27,10092,528,0,0,528,528
2021-08-28,10092,528,0,0,528,528
2021-08-29,10092,528,0,0,528,528
2021-08-30,10092,528,0,0,528,528
2021-08-31,10092,528,0,0,528,528
2021-09-01,10092,528,0,0,528,528
2021-09-02,10092,528,0,0,528,528
2021-09-03,10092,528,0,0,528,528
2021-09-04,10092,528,0,0,528,528
2021-09-05,10092,528,0,0,528,528
2021-09-06,10092,528,0,0,528,528
2021-09-07,10092,528,0,0,528,528
2021-09-08,10092,528,0,0,528,528
2021-09-09,10092,528,0,0,528,528
2021-09-10,10092,528,0,0,528,528
2021-09-11,10092,528,0,0,528,528
2021-09-12,10092,528,0,0,528,528
2021-09-13,10092,528,0,0,528,528
2021-09-14,10092,528,0,0,528,528
2021-09-15,10092,528,0,0,528,528
2021-09-16,10092,528,0,0,528,528
2021-09-17,10092,528,0,0,528,528
2021-09-18,10092,528,0,0,528,528
2021-09-19,10092,528,0,0,528,528
2021-09-20,10092,528,0,0,528,528
2021-09-21,10092,528,0,0,528,528
2021-09-22,10092,528,0,0,528,528
2021-09-23,10092,528,145,0,383,383
2021-09-24,10092,383,126,0,257,257
2021-09-25,10092,257,100,336,493,157
2021-09-26,10092,493,106,0,387,387
2021-09-27,10092,387,80,0,307,307
2021-09-28,10092,307,130,336,513,177
2021-09-29,10092,513,60,0,453,453
2021-09-30,10092,453,156,0,297,297
2021-10-01,10092,297,202,336,431,95
2021-10-02,10092,431,26,0,405,405
2021-10-03,10092,405,51,0,354,354
2021-10-04,10092,354,124,0,230,230
2021-10-05,10092,230,133,336,433,97
2021-10-06,10092,433,44,0,389,389
2021-10-07,10092,389,128,0,261,261
2021-10-08,10092,261,168,336,429,93
2021-10-09,10092,429,146,0,283,283
2021-10-10,10092,283,51,0,232,232
2021-10-11,10092,232,176,336,392,56
2021-10-12,10092,392,96,0,296,296
2021-10-13,10092,296,100,336,532,196
2021-10-14,10092,532,105,0,427,427
2021-10-15,10092,427,122,0,305,305
2021-10-16,10092,305,112,336,529,193
2021-10-17,10092,529,68,0,461,461
2021-10-18,10092,461,121,0,340,340
2021-10-19,10092,340,106,0,234,234
2021-10-20,10092,234,104,336,466,130
2021-10-21,10092,466,270,336,532,196
2021-10-22,10092,532,187,0,345,345
2021-10-23,10092,345,252,336,429,93
2021-10-24,10092,429,138,0,291,291
2021-10-25,10092,291,223,336,404,68
2021-10-26,10092,404,100,0,304,304
2021-10-27,10092,304,141,336,499,163
2021-10-28,10092,499,134,0,365,365
2021-10-29,10092,365,254,336,447,111
2021-10-30,10092,447,225,0,222,222
2021-10-31,10092,222,132,336,426,90
2021-11-01,10092,426,215,0,211,211
2021-11-02,10092,211,128,336,419,83
2021-11-03,10092,419,100,0,319,319
2021-11-04,10092,319,120,336,535,199
2021-11-05,10092,535,143,0,392,392
2021-11-06,10092,392,150,0,242,242
2021-11-07,10092,242,82,336,496,160
2021-11-08,10092,496,101,0,395,395
2021-11-09,10092,395,157,0,238,238
2021-11-10,10092,238,146,336,428,92
2021-11-11,10092,428,166,0,262,262
2021-11-12,10092,262,178,336,420,84
2021-11-13,10092,420,212,0,208,208
2021-11-14,10092,208,156,336,388,52
2021-11-15,10092,388,114,0,274,274
2021-11-16,10092,274,54,0,220,220
2021-11-17,10092,220,130,336,426,90
2021-11-18,10092,426,145,0,281,281
2021-11-19,10092,281,211,336,406,70
2021-11-20,10092,406,170,0,236,236
2021-11-21,10092,236,38,336,534,198
2021-11-22,10092,534,193,0,341,341
2021-11-23,10092,341,322,336,355,19
2021-11-24,10092,355,180,336,511,175
2021-11-25,10092,511,104,0,407,407
2021-11-26,10092,407,129,0,278,278
2021-11-27,10092,278,128,336,486,150
2021-11-28,10092,486,78,0,408,408
2021-11-29,10092,408,81,0,327,327
2021-11-30,10092,327,120,0,207,207
2021-12-01,10092,207,63,336,480,144
2021-12-02,10092,480,130,0,350,350
2021-12-03,10092,350,159,336,527,191
2021-12-04,10092,527,143,0,384,384
2021-12-05,10092,384,91,0,293,293
2021-12-06,10092,293,67,0,226,226
2021-12-07,10092,226,100,336,462,126
2021-12-08,10092,462,97,0,365,365
2021-12-09,10092,365,107,0,258,258
2021-12-10,10092,258,174,336,420,84
2021-12-11,10092,420,159,0,261,261
2021-12-12,10092,261,61,336,536,200
2021-12-13,10092,536,47,0,489,489
2021-12-14,10092,489,118,0,371,371
2021-12-15,10092,371,133,0,238,238
2021-12-16,10092,238,146,336,428,92
2021-12-17,10092,428,154,0,274,274
2021-12-18,10092,274,116,336,494,158
2021-12-19,10092,494,92,0,402,402
2021-12-20,10092,402,102,0,300,300
2021-12-21,10092,300,145,336,491,155
2021-12-22,10092,491,178,0,313,313
2021-12-23,10092,313,213,336,436,100
2021-12-24,10092,436,271,336,501,165
2021-12-25,10092,501,0,0,501,501
2021-12-26,10092,501,121,0,380,380
2021-12-27,10092,380,70,0,310,310
2021-12-28,10092,310,137,336,509,173
2021-12-29,10092,509,123,0,386,386
2021-12-30,10092,386,216,336,506,170
2021-12-31,10092,506,206,0,300,300
2022-01-01,10092,300,56,0,244,244
2022-01-02,10092,244,57,336,523,187
2022-01-03,10092,523,76,0,447,447
2022-01-04,10092,447,44,0,403,403
2022-01-05,10092,403,108,0,295,295
2022-01-06,10092,295,103,336,528,192
2022-01-07,10092,528,121,0,407,407
2022-01-08,10092,407,186,0,221,221
2022-01-09,10092,221,52,336,505,169
2022-01-10,10092,505,52,0,453,453
2022-01-11,10092,453,94,0,359,359
2022-01-12,10092,359,65,0,294,294
2022-01-13,10092,294,98,336,532,196
2022-01-14,10092,532,186,0,346,346
2022-01-15,10092,346,117,0,229,229
2022-01-16,10092,229,83,336,482,146
2022-01-17,10092,482,84,0,398,398
2022-01-18,10092,398,69,0,329,329
2022-01-19,10092,329,51,0,278,278
2022-01-20,10092,278,129,336,485,149
2022-01-21,10092,485,158,0,327,327
2022-01-22,10092,327,126,0,201,201
2022-01-23,10092,201,50,336,487,151
2022-01-24,10092,487,100,0,387,387
2022-01-25,10092,387,79,0,308,308
2022-01-26,10092,308,56,0,252,252
2022-01-27,10092,252,120,336,468,132
2022-01-28,10092,468,82,0,386,386
2022-01-29,10092,386,97,0,289,289
2022-01-30,10092,289,124,336,501,165
2022-01-31,10092,501,53,0,448,448
2022-02-01,10092,448,92,0,356,356
2022-02-02,10092,356,50,0,306,306
2022-02-03,10092,306,114,336,528,192
2022-02-04,10092,528,165,0,363,363
2022-02-05,10092,363,115,0,248,248
2022-02-06,10092,248,57,336,527,191
2022-02-07,10092,527,36,0,491,491
2022-02-08,10092,491,133,0,358,358
2022-02-09,10092,358,71,0,287,287
2022-02-10,10092,287,122,336,501,165
2022-02-11,10092,501,104,0,397,397
2022-02-12,10092,397,122,0,275,275
2022-02-13,10092,275,69,0,206,206
2022-02-14,10092,206,134,336,408,72
2022-02-15,10092,408,117,0,291,291
2022-02-16,10092,291,11,0,280,280
2022-02-17,10092,280,0,0,280,280
2022-02-18,10092,280,84,336,532,196
2022-02-19,10092,532,68,0,464,464
2022-02-20,10092,464,50,0,414,414
2022-02-21,10092,414,148,0,266,266
2022-02-22,10092,266,60,0,206,206
2022-02-23,10092,206,81,336,461,125
2022-02-24,10092,461,96,0,365,365
2022-02-25,10092,365,88,0,277,277
2022-02-26,10092,277,57,0,220,220
2022-02-27,10092,220,59,336,497,161
2022-02-28,10092,497,160,0,337,337
2022-03-01,10092,337,77,0,260,260
2022-03-02,10092,260,66,336,530,194
2022-03-03,10092,530,133,0,397,397
2022-03-04,10092,397,129,0,268,268
2022-03-05,10092,268,43,0,225,225
2022-03-06,10092,225,58,336,503,167
2022-03-07,10092,503,48,0,455,455
2022-03-08,10092,455,97,0,358,358
2022-03-09,10092,358,88,0,270,270
2022-03-10,10092,270,133,336,473,137
2022-03-11,10092,473,99,0,374,374
2022-03-12,10092,374,43,0,331,331
2022-03-13,10092,331,37,0,294,294
2022-03-14,10092,294,73,0,221,221
2022-03-15,10092,221,46,336,511,175
2022-03-16,10092,511,62,0,449,449
2022-03-17,10092,449,76,0,373,373
2022-03-18,10092,373,69,0,304,304
2022-03-19,10092,304,77,0,227,227
2022-03-20,10092,227,30,336,533,197
2022-03-21,10092,533,36,0,497,497
2022-03-22,10092,497,61,0,436,436
2022-03-23,10092,436,13,0,423,423
2022-03-24,10092,423,98,0,325,325
2022-03-25,10092,325,75,0,250,250
2022-03-26,10092,250,45,0,205,205
2022-03-27,10092,205,48,336,493,157
2022-03-28,10092,493,37,0,456,456
2022-03-29,10092,456,57,0,399,399
2022-03-30,10092,399,60,0,339,339
2022-03-31,10092,339,70,0,269,269
2022-04-01,10092,269,64,0,205,205
2022-04-02,10092,205,59,336,482,146
2022-04-03,10092,482,74,0,408,408
2022-04-04,10092,408,34,0,374,374
2022-04-05,10092,374,83,0,291,291
2022-04-06,10092,291,94,336,533,197
2022-04-07,10092,533,158,0,375,375
2022-04-08,10092,375,104,0,271,271
2022-04-09,10092,271,37,0,234,234
2022-04-10,10092,234,46,336,524,188
2022-04-11,10092,524,19,0,505,505
2022-04-12,10092,505,38,0,467,467
2022-04-13,10092,467,67,0,400,400
2022-04-14,10092,400,157,0,243,243
2022-04-15,10092,243,85,336,494,158
2022-04-16,10092,494,49,0,445,445
2022-04-17,10092,445,54,0,391,391
2022-04-18,10092,391,40,0,351,351
2022-04-19,10092,351,68,0,283,283
2022-04-20,10092,283,152,336,467,131
2022-04-21,10092,467,95,0,372,372
2022-04-22,10092,372,110,0,262,262
2022-04-23,10092,262,38,0,224,224
2022-04-24,10092,224,38,336,522,186
2022-04-25,10092,522,98,0,424,424
2022-04-26,10092,424,64,0,360,360
2022-04-27,10092,360,74,0,286,286
2022-04-28,10092,286,111,336,511,175
2022-04-29,10092,511,97,0,414,414
2022-04-30,10092,414,64,0,350,350
2022-05-01,10092,350,48,0,302,302
2022-05-02,10092,302,41,0,261,261
2022-05-03,10092,261,98,336,499,163
2022-05-04,10092,499,66,0,433,433
2022-05-05,10092,433,93,0,340,340
2022-05-06,10092,340,96,0,244,244
2022-05-07,10092,244,57,336,523,187
2022-05-08,10092,523,48,0,475,475
2022-05-09,10092,475,52,0,423,423
2022-05-10,10092,423,81,0,342,342
2022-05-11,10092,342,128,0,214,214
2022-05-12,10092,214,104,336,446,110
2022-05-13,10092,446,96,0,350,350
2022-05-14,10092,350,50,0,300,300
2022-05-15,10092,300,62,0,238,238
2022-05-16,10092,238,81,336,493,157
2022-05-17,10092,493,54,0,439,439
2022-05-18,10092,439,80,0,359,359
2022-05-19,10092,359,139,0,220,220
2022-05-20,10092,220,79,336,477,141
2022-05-21,10092,477,52,0,425,425
2022-05-22,10092,425,59,0,366,366
2022-05-23,10092,366,37,0,329,329
2022-05-24,10092,329,72,0,257,257
2022-05-25,10092,257,92,336,501,165
2022-05-26,10092,501,76,0,425,425
2022-05-27,10092,425,91,0,334,334
2022-05-28,10092,334,72,0,262,262
2022-05-29,10092,262,27,0,235,235
2022-05-30,10092,235,40,336,531,195
2022-05-31,10092,531,58,0,473,473
2022-06-01,10092,473,92,0,381,381
2022-06-02,10092,381,92,0,289,289
2022-06-03,10092,289,65,0,224,224
2022-06-04,10092,224,60,336,500,164
2022-06-05,10092,500,48,0,452,452
2022-06-06,10092,452,80,0,372,372
2022-06-07,10092,372,63,0,309,309
2022-06-08,10092,309,108,0,201,201
2022-06-09,10092,201,120,336,417,81
2022-06-10,10092,417,132,0,285,285
2022-06-11,10092,285,88,336,533,197
2022-06-12,10092,533,53,0,480,480
2022-06-13,10092,480,65,0,415,415
2022-06-14,10092,415,63,0,352,352
2022-06-15,10092,352,138,0,214,214
2022-06-16,10092,214,104,336,446,110
2022-06-17,10092,446,87,0,359,359
2022-06-18,10092,359,45,0,314,314
2022-06-19,10092,314,27,0,287,287
2022-06-20,10092,287,19,0,268,268
2022-06-21,10092,268,0,0,268,268
2022-06-22,10092,268,0,0,268,268
2022-06-23,10092,268,89,336,515,179
2022-06-24,10092,515,131,0,384,384
2022-06-25,10092,384,72,0,312,312
2022-06-26,10092,312,106,0,206,206
2022-06-27,10092,206,72,336,470,134
2022-06-28,10092,470,68,0,402,402
2022-06-29,10092,402,130,0,272,272
2022-06-30,10092,272,141,336,467,131
2022-07-01,10092,467,119,0,348,348
2022-07-02,10092,348,38,0,310,310
2022-07-03,10092,310,104,0,206,206
2022-07-04,10092,206,116,336,426,90
2022-07-05,10092,426,75,0,351,351
2022-07-06,10092,351,123,0,228,228
2022-07-07,10092,228,110,336,454,118
2022-07-08,10092,454,89,0,365,365
2022-07-09,10092,365,67,0,298,298
2022-07-10,10092,298,62,0,236,236
2022-07-11,10092,236,59,336,513,177
2022-07-12,10092,513,69,0,444,444
2022-07-13,10092,444,94,0,350,350
2022-07-14,10092,350,115,0,235,235
2022-07-15,10092,235,122,336,449,113
2022-07-16,10092,449,61,0,388,388
2022-07-17,10092,388,83,0,305,305
2022-07-18,10092,305,61,0,244,244
2022-07-19,10092,244,82,336,498,162
2022-07-20,10092,498,115,0,383,383
2022-07-21,10092,383,103,0,280,280
2022-07-22,10092,280,137,336,479,143
2022-07-23,10092,479,71,0,408,408
2022-07-24,10092,408,54,0,354,354
2022-07-25,10092,354,134,0,220,220
