anomaly_id,date,sku_id,anomaly_type,demand_anomaly_score,shrinkage_score,severity,reason,status
AN00011909,2022-09-16,35192,normal,0.675,0.0,0.259,No material exception detected.,closed
AN00011910,2022-09-16,45470,demand_spike,1.0,0.0,0.358,Sales exceeded recent baseline.,closed
AN00011911,2022-09-16,45657,cv_error,0.763,0.005,0.284,Low CV confidence may explain stock mismatch.,closed
AN00011912,2022-09-16,45678,normal,0.615,0.009,0.311,No material exception detected.,closed
AN00011913,2022-09-16,46019,demand_spike,1.0,0.01,0.374,Sales exceeded recent baseline.,closed
AN00011914,2022-09-16,55845,normal,1.0,0.0,0.36,No material exception detected.,closed
AN00011915,2022-09-16,65044,normal,0.617,0.0,0.221,No material exception detected.,closed
AN00011916,2022-09-16,70133,normal,0.536,0.0,0.194,No material exception detected.,closed
AN00011917,2022-09-16,90130,normal,0.625,0.013,0.243,No material exception detected.,closed
AN00011918,2022-09-16,90143,normal,0.409,0.0,0.178,No material exception detected.,closed
AN00011919,2022-09-16,A10026,normal,0.088,0.0,0.036,No material exception detected.,closed
AN00011920,2022-09-16,A30035,normal,0.914,0.014,0.359,No material exception detected.,closed
AN00011921,2022-09-17,10060,restocking_delay,0.763,0.013,0.291,Expected restock may not have reached shelf.,closed
AN00011922,2022-09-17,10091,normal,0.432,0.0,0.162,No material exception detected.,closed
AN00011923,2022-09-17,10092,normal,0.409,0.002,0.149,No material exception detected.,closed
AN00011924,2022-09-17,10093,normal,0.161,0.0,0.068,No material exception detected.,closed
AN00011925,2022-09-17,10094,normal,0.662,0.0,0.244,No material exception detected.,closed
AN00011926,2022-09-17,10095,normal,0.0,0.004,0.034,No material exception detected.,closed
AN00011927,2022-09-17,10100,normal,0.218,0.016,0.149,No material exception detected.,closed
AN00011928,2022-09-17,35035,normal,0.558,0.0,0.214,No material exception detected.,closed
AN00011929,2022-09-17,35192,normal,0.475,0.0,0.183,No material exception detected.,closed
AN00011930,2022-09-17,45470,normal,0.667,0.0,0.244,No material exception detected.,closed
AN00011931,2022-09-17,45657,normal,0.645,0.0,0.251,No material exception detected.,closed
AN00011932,2022-09-17,45678,normal,0.492,0.0,0.18,No material exception detected.,closed
AN00011933,2022-09-17,46019,normal,0.476,0.0,0.194,No material exception detected.,closed
AN00011934,2022-09-17,55845,normal,0.196,0.0,0.081,No material exception detected.,closed
AN00011935,2022-09-17,65044,restocking_delay,0.213,0.0,0.094,Expected restock may not have reached shelf.,closed
AN00011936,2022-09-17,70133,normal,0.179,0.0,0.08,No material exception detected.,closed
AN00011937,2022-09-17,90130,normal,0.425,0.0,0.171,No material exception detected.,closed
AN00011938,2022-09-17,90143,normal,0.341,0.0,0.151,No material exception detected.,closed
AN00011939,2022-09-17,A10026,normal,0.176,0.0,0.09,No material exception detected.,closed
AN00011940,2022-09-17,A30035,normal,0.5,0.0,0.194,No material exception detected.,closed
AN00011941,2022-09-18,10060,normal,0.289,0.0,0.122,No material exception detected.,closed
AN00011942,2022-09-18,10091,normal,0.977,0.0,0.36,No material exception detected.,closed
AN00011943,2022-09-18,10092,normal,0.459,0.0,0.179,No material exception detected.,closed
AN00011944,2022-09-18,10093,normal,0.183,0.007,0.088,No material exception detected.,closed
AN00011945,2022-09-18,10094,normal,0.432,0.0,0.18,No material exception detected.,closed
AN00011946,2022-09-18,10095,normal,0.0,0.0,0.027,No material exception detected.,closed
AN00011947,2022-09-18,10100,normal,0.255,0.0,0.116,No material exception detected.,closed
AN00011948,2022-09-18,35035,normal,0.465,0.0,0.197,No material exception detected.,closed
AN00011949,2022-09-18,35192,cv_error,0.75,0.01,0.3,Low CV confidence may explain stock mismatch.,closed
AN00011950,2022-09-18,45470,normal,0.544,0.0,0.193,No material exception detected.,closed
AN00011951,2022-09-18,45657,normal,0.553,0.0,0.218,No material exception detected.,closed
AN00011952,2022-09-18,45678,normal,0.354,0.0,0.158,No material exception detected.,closed
AN00011953,2022-09-18,46019,normal,0.476,0.0,0.181,No material exception detected.,closed
AN00011954,2022-09-18,55845,normal,0.571,0.0,0.217,No material exception detected.,closed
AN00011955,2022-09-18,65044,normal,0.106,0.0,0.063,No material exception detected.,closed
AN00011956,2022-09-18,70133,normal,0.286,0.0,0.109,No material exception detected.,closed
AN00011957,2022-09-18,90130,normal,0.675,0.0,0.268,No material exception detected.,closed
AN00011958,2022-09-18,90143,normal,0.477,0.0,0.181,No material exception detected.,closed
AN00011959,2022-09-18,A10026,normal,0.353,0.019,0.144,No material exception detected.,closed
AN00011960,2022-09-18,A30035,normal,0.414,0.0,0.152,No material exception detected.,closed
AN00011961,2022-09-19,10060,normal,0.342,0.0,0.151,No material exception detected.,closed
AN00011962,2022-09-19,10091,normal,0.523,0.0,0.188,No material exception detected.,closed
AN00011963,2022-09-19,10092,normal,0.371,0.0,0.136,No material exception detected.,closed
AN00011964,2022-09-19,10093,normal,0.312,0.0,0.132,No material exception detected.,closed
AN00011965,2022-09-19,10094,normal,0.405,0.0,0.15,No material exception detected.,closed
AN00011966,2022-09-19,10095,normal,0.0,0.0,0.008,No material exception detected.,closed
AN00011967,2022-09-19,10100,normal,0.382,0.0,0.165,No material exception detected.,closed
AN00011968,2022-09-19,35035,normal,0.442,0.0,0.188,No material exception detected.,closed
AN00011969,2022-09-19,35192,normal,0.6,0.0,0.273,No material exception detected.,closed
AN00011970,2022-09-19,45470,normal,0.526,0.0,0.193,No material exception detected.,closed
AN00011971,2022-09-19,45657,normal,0.579,0.0,0.221,No material exception detected.,closed
AN00011972,2022-09-19,45678,normal,0.385,0.006,0.154,No material exception detected.,closed
AN00011973,2022-09-19,46019,restocking_delay,0.595,0.009,0.245,Expected restock may not have reached shelf.,closed
AN00011974,2022-09-19,55845,normal,0.5,0.0,0.2,No material exception detected.,closed
AN00011975,2022-09-19,65044,normal,0.213,0.008,0.108,No material exception detected.,closed
AN00011976,2022-09-19,70133,normal,0.321,0.0,0.127,No material exception detected.,closed
AN00011977,2022-09-19,90130,normal,0.6,0.0,0.229,No material exception detected.,closed
AN00011978,2022-09-19,90143,normal,0.705,0.0,0.279,No material exception detected.,closed
AN00011979,2022-09-19,A10026,normal,0.324,0.0,0.125,No material exception detected.,closed
AN00011980,2022-09-19,A30035,normal,0.514,0.0,0.183,No material exception detected.,closed
AN00011981,2022-09-20,10060,normal,0.737,0.0,0.28,No material exception detected.,closed
AN00011982,2022-09-20,10091,normal,0.614,0.0,0.229,No material exception detected.,closed
AN00011983,2022-09-20,10092,normal,0.528,0.0,0.19,No material exception detected.,closed
AN00011984,2022-09-20,10093,normal,0.376,0.0,0.144,No material exception detected.,closed
AN00011985,2022-09-20,10094,normal,0.365,0.0,0.131,No material exception detected.,closed
AN00011986,2022-09-20,10095,normal,0.0,0.0,0.09,No material exception detected.,closed
AN00011987,2022-09-20,10100,normal,0.255,0.0,0.1,No material exception detected.,closed
AN00011988,2022-09-20,35035,planogram_mismatch,0.651,0.0,0.243,Detected SKU may not match assigned slot.,closed
AN00011989,2022-09-20,35192,normal,0.45,0.0,0.188,No material exception detected.,closed
AN00011990,2022-09-20,45470,planogram_mismatch,0.737,0.0,0.274,Detected SKU may not match assigned slot.,closed
AN00011991,2022-09-20,45657,normal,0.658,0.0,0.245,No material exception detected.,closed
AN00011992,2022-09-20,45678,normal,0.446,0.029,0.219,No material exception detected.,closed
AN00011993,2022-09-20,46019,normal,0.476,0.0,0.17,No material exception detected.,closed
AN00011994,2022-09-20,55845,normal,0.143,0.0,0.075,No material exception detected.,closed
AN00011995,2022-09-20,65044,restocking_delay,0.277,0.009,0.111,Expected restock may not have reached shelf.,closed
AN00011996,2022-09-20,70133,normal,0.339,0.006,0.15,No material exception detected.,closed
AN00011997,2022-09-20,90130,normal,0.325,0.014,0.122,No material exception detected.,closed
AN00011998,2022-09-20,90143,restocking_delay,0.386,0.011,0.16,Expected restock may not have reached shelf.,closed
AN00011999,2022-09-20,A10026,normal,0.088,0.008,0.124,No material exception detected.,closed
AN00012000,2022-09-20,A30035,normal,0.5,0.0,0.2,No material exception detected.,closed
AN00012001,2022-09-21,10060,normal,0.763,0.042,0.315,No material exception detected.,closed
AN00012002,2022-09-21,10091,normal,0.432,0.0,0.156,No material exception detected.,closed
AN00012003,2022-09-21,10092,normal,0.679,0.0,0.253,No material exception detected.,closed
AN00012004,2022-09-21,10093,normal,0.484,0.0,0.199,No material exception detected.,closed
AN00012005,2022-09-21,10094,normal,0.527,0.0,0.193,No material exception detected.,closed
AN00012006,2022-09-21,10095,normal,0.0,0.0,0.026,No material exception detected.,closed
AN00012007,2022-09-21,10100,normal,0.545,0.0,0.222,No material exception detected.,closed
AN00012008,2022-09-21,35035,normal,0.884,0.008,0.318,No material exception detected.,closed
AN00012009,2022-09-21,35192,normal,0.575,0.0,0.233,No material exception detected.,closed
AN00012010,2022-09-21,45470,normal,0.456,0.0,0.187,No material exception detected.,closed
AN00012011,2022-09-21,45657,normal,0.434,0.0,0.157,No material exception detected.,closed
AN00012012,2022-09-21,45678,normal,0.477,0.0,0.195,No material exception detected.,closed
AN00012013,2022-09-21,46019,normal,0.619,0.0,0.243,No material exception detected.,closed
AN00012014,2022-09-21,55845,normal,0.232,0.0,0.108,No material exception detected.,closed
AN00012015,2022-09-21,65044,normal,0.383,0.01,0.151,No material exception detected.,closed
AN00012016,2022-09-21,70133,normal,0.571,0.0,0.209,No material exception detected.,closed
AN00012017,2022-09-21,90130,normal,0.85,0.0,0.314,No material exception detected.,closed
AN00012018,2022-09-21,90143,normal,0.455,0.0,0.163,No material exception detected.,closed
AN00012019,2022-09-21,A10026,normal,0.294,0.0,0.12,No material exception detected.,closed
AN00012020,2022-09-21,A30035,normal,0.571,0.0,0.222,No material exception detected.,closed
AN00012021,2022-09-22,10060,normal,0.368,0.0,0.184,No material exception detected.,closed
AN00012022,2022-09-22,10091,normal,0.75,0.0,0.29,No material exception detected.,closed
AN00012023,2022-09-22,10092,normal,0.685,0.003,0.35,No material exception detected.,closed
AN00012024,2022-09-22,10093,normal,1.0,0.009,0.362,No material exception detected.,closed
AN00012025,2022-09-22,10094,normal,1.0,0.013,0.401,No material exception detected.,closed
AN00012026,2022-09-22,10095,normal,0.0,0.0,0.031,No material exception detected.,closed
AN00012027,2022-09-22,10100,restocking_delay,0.327,0.0,0.13,Expected restock may not have reached shelf.,closed
AN00012028,2022-09-22,35035,normal,1.0,0.0,0.38,No material exception detected.,closed
AN00012029,2022-09-22,35192,normal,0.625,0.0,0.225,No material exception detected.,closed
AN00012030,2022-09-22,45470,normal,0.877,0.0,0.335,No material exception detected.,closed
AN00012031,2022-09-22,45657,normal,0.816,0.0,0.29,No material exception detected.,closed
AN00012032,2022-09-22,45678,normal,0.723,0.0,0.267,No material exception detected.,closed
AN00012033,2022-09-22,46019,normal,0.595,0.0,0.217,No material exception detected.,closed
AN00012034,2022-09-22,55845,normal,0.429,0.0,0.162,No material exception detected.,closed
AN00012035,2022-09-22,65044,normal,0.404,0.0,0.149,No material exception detected.,closed
AN00012036,2022-09-22,70133,normal,1.0,0.0,0.382,No material exception detected.,closed
AN00012037,2022-09-22,90130,normal,0.975,0.0,0.365,No material exception detected.,closed
AN00012038,2022-09-22,90143,normal,0.545,0.007,0.21,No material exception detected.,closed
AN00012039,2022-09-22,A10026,normal,0.735,0.0,0.26,No material exception detected.,closed
AN00012040,2022-09-22,A30035,normal,0.843,0.0,0.311,No material exception detected.,closed
AN00012041,2022-09-23,10060,normal,1.0,0.0,0.368,No material exception detected.,closed
AN00012042,2022-09-23,10091,normal,0.955,0.0,0.349,No material exception detected.,closed
AN00012043,2022-09-23,10092,normal,1.0,0.0,0.364,No material exception detected.,closed
AN00012044,2022-09-23,10093,normal,0.914,0.0,0.351,No material exception detected.,closed
AN00012045,2022-09-23,10094,demand_spike,0.905,0.0,0.331,Sales exceeded recent baseline.,closed
AN00012046,2022-09-23,10095,normal,0.0,0.0,0.008,No material exception detected.,closed
AN00012047,2022-09-23,10100,normal,0.527,0.011,0.207,No material exception detected.,closed
AN00012048,2022-09-23,35035,normal,1.0,0.0,0.354,No material exception detected.,closed
AN00012049,2022-09-23,35192,restocking_delay,0.375,0.014,0.161,Expected restock may not have reached shelf.,closed
AN00012050,2022-09-23,45470,normal,1.0,0.0,0.357,No material exception detected.,closed
AN00012051,2022-09-23,45657,normal,0.947,0.0,0.337,No material exception detected.,closed
AN00012052,2022-09-23,45678,normal,0.677,0.0,0.244,No material exception detected.,closed
AN00012053,2022-09-23,46019,normal,0.905,0.0,0.32,No material exception detected.,closed
AN00012054,2022-09-23,55845,normal,0.339,0.0,0.128,No material exception detected.,closed
AN00012055,2022-09-23,65044,normal,0.277,0.015,0.118,No material exception detected.,closed
AN00012056,2022-09-23,70133,normal,0.661,0.005,0.239,No material exception detected.,closed
AN00012057,2022-09-23,90130,normal,0.8,0.0,0.298,No material exception detected.,closed
AN00012058,2022-09-23,90143,normal,0.455,0.0,0.175,No material exception detected.,closed
AN00012059,2022-09-23,A10026,normal,0.471,0.014,0.177,No material exception detected.,closed
AN00012060,2022-09-23,A30035,normal,1.0,0.0,0.383,No material exception detected.,closed
AN00012061,2022-09-24,10060,normal,0.526,0.0,0.195,No material exception detected.,closed
AN00012062,2022-09-24,10091,normal,0.318,0.037,0.194,No material exception detected.,closed
AN00012063,2022-09-24,10092,normal,0.427,0.0,0.173,No material exception detected.,closed
AN00012064,2022-09-24,10093,normal,0.204,0.005,0.107,No material exception detected.,closed
AN00012065,2022-09-24,10094,normal,0.392,0.0,0.148,No material exception detected.,closed
AN00012066,2022-09-24,10095,normal,0.0,0.0,0.009,No material exception detected.,closed
AN00012067,2022-09-24,10100,normal,0.127,0.036,0.129,No material exception detected.,closed
AN00012068,2022-09-24,35035,normal,0.721,0.019,0.276,No material exception detected.,closed
AN00012069,2022-09-24,35192,normal,0.275,0.0,0.114,No material exception detected.,closed
AN00012070,2022-09-24,45470,planogram_mismatch,0.404,0.012,0.213,Detected SKU may not match assigned slot.,closed
AN00012071,2022-09-24,45657,normal,0.434,0.004,0.158,No material exception detected.,closed
AN00012072,2022-09-24,45678,normal,0.585,0.025,0.246,No material exception detected.,closed
AN00012073,2022-09-24,46019,normal,0.69,0.0,0.262,No material exception detected.,closed
AN00012074,2022-09-24,55845,restocking_delay,0.286,0.0,0.131,Expected restock may not have reached shelf.,closed
AN00012075,2022-09-24,65044,normal,0.064,0.016,0.054,No material exception detected.,closed
AN00012076,2022-09-24,70133,normal,0.446,0.006,0.18,No material exception detected.,closed
